Date;Kanji Price;Hedging Portfolio;Error 
25/03/2015;110.227228158489;110.404771378718;0.177543220229083
26/03/2015;109.841550745583;110.275919942708;0.434369197125093
27/03/2015;109.931884285532;110.361534256885;0.429649971352731
30/03/2015;110.674929177645;111.050386300999;0.375457123353215
31/03/2015;110.402481439556;110.76552474461;0.363043305053949
01/04/2015;110.678417271301;110.896338335766;0.21792106446442
02/04/2015;110.84167364364;111.081127352271;0.23945370863089
08/04/2015;111.697270974728;111.948756963879;0.251485989150481
09/04/2015;112.45702740241;112.681596973994;0.224569571584141
10/04/2015;112.822731771573;113.168519196125;0.345787424552199
13/04/2015;113.215066136865;113.613276895875;0.398210759010283
14/04/2015;112.695234321811;113.126588974476;0.431354652665192
15/04/2015;112.952837457715;113.363216871269;0.410379413553457
16/04/2015;113.012931680055;113.154708726518;0.141777046463446
17/04/2015;112.321470525244;112.476480078292;0.155009553047094
20/04/2015;112.408866192694;112.53112408692;0.122257894226067
21/04/2015;112.657561773249;112.990490363135;0.332928589885839
22/04/2015;112.842874619604;113.169014666308;0.326140046704623
23/04/2015;112.670599485666;113.00958780707;0.338988321404329
24/04/2015;112.927525359559;113.287826389966;0.360301030406561
27/04/2015;113.295311127565;113.752678979673;0.457367852107836
28/04/2015;113.065971986209;113.519377751968;0.453405765759314
29/04/2015;112.4367751944;112.907548625171;0.47077343077089
30/04/2015;112.083693461116;112.540259796375;0.456566335259012
04/05/2015;112.48891652858;112.890200234632;0.401283706052169
05/05/2015;111.568950772138;111.981765750897;0.41281497875903
06/05/2015;111.532489413817;111.889368936305;0.356879522487731
07/05/2015;111.358059932503;111.733253288779;0.375193356275886
08/05/2015;112.343844703782;112.652568692564;0.308723988781409
11/05/2015;112.255080272135;112.517148673273;0.262068401137654
12/05/2015;111.736918285402;112.00152427064;0.264605985238077
13/05/2015;111.535304693084;111.797691496286;0.262386803201949
15/05/2015;112.255981822093;112.478575290115;0.222593468021685
18/05/2015;112.277207170034;112.478379635779;0.201172465745685
19/05/2015;112.742444861814;112.958192732145;0.215747870330532
20/05/2015;112.727849423419;112.943110879044;0.215261455625097
21/05/2015;112.76237520571;112.979364471107;0.216989265396393
22/05/2015;112.752621221221;113.185878620702;0.43325739948115
26/05/2015;112.411177384161;112.84808355039;0.436906166229477
27/05/2015;112.817574718267;113.246635145003;0.429060426736569
28/05/2015;112.241261740168;112.663190544888;0.421928804719968
29/05/2015;111.714370281022;112.114355704014;0.399985422992273
01/06/2015;112.183076371435;112.28521119667;0.102134825234529
02/06/2015;112.01677693646;112.119899674238;0.103122737778236
03/06/2015;112.276394453409;112.394998196934;0.118603743524091
04/06/2015;111.91491370725;112.028819621772;0.113905914521723
05/06/2015;111.472384320002;111.582315197505;0.109930877502961
08/06/2015;111.180687504842;111.286376412772;0.105688907929462
09/06/2015;110.935418676324;111.034863398465;0.0994447221412287
10/06/2015;111.285541555655;111.426583317807;0.141041762152113
11/06/2015;111.630186001735;111.730939116979;0.100753115243819
12/06/2015;111.477485051569;111.581244897695;0.103759846125485
15/06/2015;110.802435282654;110.902396412055;0.0999611294007536
16/06/2015;110.817225729029;110.909181455064;0.0919557260347403
17/06/2015;110.780775409803;110.933539151732;0.152763741929618
18/06/2015;111.027936379844;111.191862820533;0.163926440688854
19/06/2015;111.004398474459;111.165770185121;0.161371710662664
22/06/2015;112.036608950208;112.203345857694;0.166736907486481
23/06/2015;112.510943989374;112.531960990959;0.0210170015848945
24/06/2015;112.347980745433;112.365126554846;0.0171458094130514
25/06/2015;112.116859962643;112.152514762665;0.0356548000222432
26/06/2015;111.919017897177;111.90366634539;-0.0153515517869209
29/06/2015;110.330599295009;110.300594873985;-0.0300044210241595
30/06/2015;110.540694302743;110.294351898164;-0.246342404579295
02/07/2015;110.85944492209;110.63168994583;-0.227754976259519
06/07/2015;109.47840515521;109.441232673827;-0.0371724813824841
07/07/2015;109.216798387138;109.042070245454;-0.174728141683744
08/07/2015;108.171595439261;108.07236177587;-0.0992336633915301
09/07/2015;109.249880854246;109.061994954673;-0.187885899573146
10/07/2015;110.301907864616;110.094607314956;-0.207300549659919
13/07/2015;111.094170536636;110.777469475895;-0.316701060741593
14/07/2015;111.23362389459;110.878797868084;-0.354826026506473
15/07/2015;111.261060004313;110.913613422325;-0.347446581988422
16/07/2015;112.029290274612;111.380690762235;-0.648599512377785
17/07/2015;112.158331489811;111.524875649044;-0.633455840766743
20/07/2015;112.248378020804;111.616893230732;-0.631484790071227
21/07/2015;112.043273109938;111.430707937512;-0.612565172426613
22/07/2015;111.785994054115;111.176937701715;-0.609056352400529
23/07/2015;111.416273197784;111.14658246629;-0.269690731493867
24/07/2015;110.896679636813;110.635285715024;-0.26139392178878
27/07/2015;109.934994843647;109.658463550488;-0.276531293159351
28/07/2015;110.507040863914;110.151882300261;-0.35515856365349
29/07/2015;110.697924070868;110.448528912389;-0.249395158479402
30/07/2015;110.669379111983;110.421747105129;-0.247632006854474
31/07/2015;110.778764436813;110.549035464229;-0.229728972584653
03/08/2015;110.713089832826;110.543334129315;-0.169755703511186
04/08/2015;110.832159649765;110.427326732261;-0.404832917504137
05/08/2015;111.232482699443;110.828195857173;-0.404286842270679
06/08/2015;110.917283845053;110.576248970291;-0.341034874761974
07/08/2015;110.829453845373;110.485061231692;-0.344392613681052
10/08/2015;111.129404497184;110.867949848971;-0.261454648213032
11/08/2015;110.626896971497;110.34928144002;-0.277615531476329
12/08/2015;109.699225233156;109.431941811036;-0.267283422120585
13/08/2015;109.966863953163;109.628076594443;-0.338787358720452
14/08/2015;109.996444425091;109.557195473491;-0.439248951600206
17/08/2015;110.01436618013;109.57794302894;-0.436423151190496
18/08/2015;109.761260353823;109.32746852894;-0.433791824883556
19/08/2015;109.099487618518;108.697236687953;-0.402250930564279
20/08/2015;108.195000939907;107.754129975605;-0.440870964301595
21/08/2015;107.113147631834;106.567017848527;-0.546129783307293
24/08/2015;105.380349191387;104.577331742349;-0.803017449038705
25/08/2015;106.039239856231;105.101194570913;-0.938045285317614
26/08/2015;106.214257828574;105.233877152692;-0.980380675881975
27/08/2015;107.420481473841;106.386995255097;-1.03348621874375
28/08/2015;107.576575653254;106.307646387538;-1.26892926571657
31/08/2015;107.910699755513;106.153114673216;-1.75758508229674
01/09/2015;106.910718921929;105.148444993889;-1.76227392803966
02/09/2015;107.218601657041;105.305154535701;-1.9134471213403
04/09/2015;106.920507713106;104.99906238655;-1.92144532655634
08/09/2015;107.78873799429;105.761770737502;-2.0269672567878
09/09/2015;108.326102569385;106.182247889397;-2.14385467998825
10/09/2015;107.928647843737;105.747590415023;-2.18105742871347
11/09/2015;107.80714404931;105.638330374877;-2.1688136744329
14/09/2015;107.725001356365;105.562856569922;-2.16214478644217
15/09/2015;107.718394163302;105.818298276267;-1.90009588703514
16/09/2015;108.298479156856;106.392058170338;-1.90642098651861
17/09/2015;108.28098833594;106.318787610525;-1.96220072541556
18/09/2015;107.570460025164;105.707596763305;-1.86286326185896
21/09/2015;107.690679810277;105.804602173864;-1.8860776364133
22/09/2015;107.088417372191;105.198636689175;-1.88978068301557
23/09/2015;106.85899201869;104.94287986743;-1.91611215125981
24/09/2015;106.46626735252;104.590698157134;-1.87556919538528
25/09/2015;106.725712406416;104.972799080178;-1.75291332623777
29/09/2015;105.801849052142;104.107111988963;-1.69473706317868
30/09/2015;106.595996335285;104.693793062607;-1.90220327267717
02/10/2015;107.116703729362;105.130215290055;-1.98648843930646
05/10/2015;108.018512933499;105.892812190286;-2.12570074321229
06/10/2015;108.133212756941;105.956297360098;-2.17691539684391
07/10/2015;108.46829918043;106.396222438928;-2.07207674150153
08/10/2015;108.273626313223;106.433372693065;-1.84025362015812
09/10/2015;108.380042341233;106.593794544642;-1.7862477965909
12/10/2015;108.514815514875;106.728936492308;-1.78587902256653
13/10/2015;108.268320559651;106.480233815865;-1.78808674378578
14/10/2015;107.998308722976;106.23287641739;-1.76543230558568
15/10/2015;108.806987139566;106.813945197579;-1.99304194198743
16/10/2015;109.129741262035;107.069519382692;-2.06022187934381
19/10/2015;109.177246370166;107.109720604314;-2.06752576585194
20/10/2015;109.04775971694;106.986670187267;-2.06108952967247
22/10/2015;109.518103629112;107.462676303581;-2.0554273255312
23/10/2015;110.557522639489;108.06436442837;-2.4931582111184
26/10/2015;110.432808254534;107.975797191885;-2.45701106264877
27/10/2015;110.240621209898;107.815068065714;-2.42555314418399
28/10/2015;110.475015063282;108.061570743493;-2.41344431978926
29/10/2015;110.379780114774;107.957958577026;-2.42182153774733
30/10/2015;109.862171197036;107.82343687999;-2.03873431704618
02/11/2015;109.96515290478;107.929939043553;-2.03521386122718
03/11/2015;110.137338307407;108.102842609317;-2.0344956980903
04/11/2015;110.298716966462;108.278025605396;-2.02069136106644
05/11/2015;110.318094775977;108.298939756084;-2.01915501989326
06/11/2015;110.071799388373;108.293625572037;-1.77817381633639
09/11/2015;109.643385247059;107.883126401547;-1.76025884551206
10/11/2015;109.536035020372;107.779839224812;-1.75619579556076
11/11/2015;109.497344330975;107.808515235256;-1.68882909571879
12/11/2015;109.430921521218;107.627758530574;-1.8031629906443
13/11/2015;108.933820213685;107.127198938336;-1.80662127534953
16/11/2015;108.990611944204;107.15582903764;-1.83478290656376
17/11/2015;109.453221574311;107.623200095515;-1.83002147879658
18/11/2015;109.555801737863;107.733638397306;-1.82216334055616
19/11/2015;109.360117057219;107.938459042432;-1.42165801478757
20/11/2015;109.390584023937;108.132165388843;-1.25841863509399
23/11/2015;108.76261003524;108.045392009184;-0.717218026055903
24/11/2015;108.561322169888;107.877460022326;-0.683862147561896
25/11/2015;109.189324867243;108.054439788026;-1.13488507921713
27/11/2015;108.869459857817;107.964980540095;-0.904479317722249
30/11/2015;108.840845080905;107.936466412635;-0.904378668269757
01/12/2015;109.082117344225;108.185288944536;-0.89682839968961
02/12/2015;108.725928198259;108.022934472081;-0.702993726178732
03/12/2015;107.93394320117;107.221962590628;-0.711980610541673
04/12/2015;108.077499300683;107.381096444017;-0.696402856666538
07/12/2015;107.983409143609;107.390976688083;-0.592432455526506
08/12/2015;107.428429001972;106.870493333085;-0.557935668886657
09/12/2015;107.189488388138;106.621630460204;-0.567857927934597
10/12/2015;107.152725955655;106.577223949094;-0.575502006560839
11/12/2015;106.499485709691;105.893903574192;-0.605582135499461
14/12/2015;106.31284776789;105.623454140749;-0.689393627140419
15/12/2015;106.816840229228;106.17459589736;-0.642244331867744
16/12/2015;107.314120665777;106.616056867384;-0.698063798392369
17/12/2015;107.406393449634;106.737548913278;-0.668844536355635
18/12/2015;106.869576269491;106.231407488796;-0.63816878069558
21/12/2015;106.773612714465;106.161419935939;-0.612192778525738
22/12/2015;106.907389680222;106.313548816277;-0.593840863945047
23/12/2015;107.465763771136;106.903021263354;-0.562742507781508
28/12/2015;107.246506786029;106.667876707876;-0.578630078153296
29/12/2015;107.619664005851;107.117694057354;-0.501969948497234
30/12/2015;107.267915542425;106.832881823578;-0.435033718846796
04/01/2016;106.044212939066;105.63881612382;-0.405396815246604
05/01/2016;106.192307632105;105.658751485675;-0.533556146430101
06/01/2016;105.835161860146;105.208666278737;-0.626495581409529
07/01/2016;104.967813381875;104.342342700744;-0.625470681130665
08/01/2016;104.870174940756;104.055469775095;-0.814705165660641
11/01/2016;104.610745294606;103.789849584757;-0.820895709848841
12/01/2016;104.782632740445;103.954772789438;-0.827859951006516
13/01/2016;104.595335319568;103.779679962253;-0.815655357314725
14/01/2016;104.551895242185;103.743746076804;-0.808149165380982
15/01/2016;103.779503851932;103.067273358319;-0.71223049361312
19/01/2016;104.043122374147;103.235294096651;-0.807828277496029
20/01/2016;103.253315921403;102.409624049969;-0.843691871433549
21/01/2016;103.208729512785;102.543171226798;-0.665558285986691
22/01/2016;103.880378442549;103.244062001134;-0.636316441414024
25/01/2016;103.857663968812;103.101088847406;-0.756575121406172
26/01/2016;103.930938347143;103.172526770023;-0.758411577120029
27/01/2016;104.312482074486;103.17254308003;-1.13993899445528
28/01/2016;104.176003569207;103.063063937043;-1.11293963216453
29/01/2016;104.920408356129;103.79416600191;-1.12624235421835
01/02/2016;104.987982803317;103.660997770305;-1.32698503301134
02/02/2016;104.306696615305;103.111787197502;-1.19490941780242
03/02/2016;104.030527959009;102.778754775834;-1.25177318317496
04/02/2016;104.16595812111;102.909078909848;-1.25687921126215
05/02/2016;103.919134538371;102.653676436119;-1.2654581022523
11/02/2016;102.697049025513;101.370240746064;-1.32680827944904
12/02/2016;103.634874170105;101.711608887929;-1.92326528217674
16/02/2016;104.395776096961;102.390304227723;-2.00547186923797
17/02/2016;104.978897792821;102.759992307145;-2.21890548567592
18/02/2016;105.145708826666;102.882244770399;-2.26346405626656
19/02/2016;105.004510002351;102.766822088583;-2.2376879137683
22/02/2016;105.461299226208;103.228518199775;-2.23278102643276
23/02/2016;105.156429237624;102.89604472431;-2.26038451331397
24/02/2016;104.969442978129;102.611402220372;-2.35804075775776
25/02/2016;105.175868734851;102.823896129704;-2.3519726051462
26/02/2016;105.550062052803;103.191354541992;-2.35870751081025
29/02/2016;105.459075056999;103.05813173897;-2.40094331802941
01/03/2016;105.441325646091;103.643877120403;-1.79744852568879
02/03/2016;105.924330614286;104.037510560186;-1.88682005409986
03/03/2016;105.94827976035;104.02272023084;-1.92555952950987
04/03/2016;106.17991469096;104.257134012436;-1.92278067852412
07/03/2016;106.121991611247;104.203455661205;-1.91853595004142
08/03/2016;106.010674723421;103.935531132275;-2.07514359114565
09/03/2016;106.064884233377;104.045905011066;-2.01897922231007
10/03/2016;105.885224235413;103.876632795456;-2.00859143995724
11/03/2016;106.567810172776;104.552965063836;-2.01484510893972
14/03/2016;106.790379841963;104.715526622867;-2.0748532190961
15/03/2016;106.740697126624;104.534114914786;-2.20658221183776
16/03/2016;106.780759310739;104.575001130996;-2.20575817974328
17/03/2016;106.839014820009;104.699084872504;-2.13992994750494
18/03/2016;107.032526673103;104.900017939973;-2.13250873312987
21/03/2016;107.120850397083;104.879377812593;-2.24147258449008
22/03/2016;107.072303057899;104.873482137544;-2.1988209203552
23/03/2016;106.923146206;104.734966772675;-2.18817943332508
24/03/2016;106.509336903954;104.393761807593;-2.11557509636057
29/03/2016;106.669426059281;104.581657344839;-2.08776871444196
30/03/2016;107.08302033483;104.945375811409;-2.13764452342083
31/03/2016;106.873722088135;104.777990215066;-2.09573187306835
01/04/2016;106.625629910568;104.56309420661;-2.06253570395845
05/04/2016;106.041296839655;104.072524969043;-1.96877187061234
06/04/2016;106.304564672738;104.268123757361;-2.03644091537696
07/04/2016;105.879872148766;104.03007268053;-1.84979946823584
08/04/2016;106.10312568303;104.243518808044;-1.85960687498653
11/04/2016;106.122186836061;104.286661000407;-1.83552583565384
12/04/2016;106.183916406695;104.486600663813;-1.69731574288174
13/04/2016;106.92577533446;105.210373932457;-1.71540140200335
14/04/2016;107.176269750635;105.370103645859;-1.80616610477645
15/04/2016;107.131977719735;105.329473823074;-1.80250389666197
18/04/2016;107.168720445245;105.382575450449;-1.78614499479619
19/04/2016;107.502678105542;105.718669643;-1.78400846254191
20/04/2016;107.663903802684;105.75552669698;-1.90837710570412
21/04/2016;107.799243686945;105.896053220902;-1.90319046604334
22/04/2016;107.505427390259;105.793617032384;-1.71181035787468
25/04/2016;107.324460423798;105.616235660887;-1.70822476291083
26/04/2016;107.284879121789;105.70155779595;-1.58332132583911
27/04/2016;107.006968803005;105.740613446932;-1.26635535607353
28/04/2016;106.886377855037;105.621994046895;-1.26438380814142
29/04/2016;106.341315781126;105.069389095038;-1.27192668608795
03/05/2016;106.037758124291;104.709610113127;-1.32814801116423
04/05/2016;105.682732762524;104.457714738943;-1.22501802358096
06/05/2016;105.556189670951;104.32498373611;-1.23120593484101
09/05/2016;105.577194883503;104.422586030702;-1.15460885280078
10/05/2016;105.951921801764;104.685243162441;-1.26667863932329
11/05/2016;105.693712705446;104.416939993201;-1.27677271224583
12/05/2016;105.557184623623;104.285782667831;-1.2714019557916
13/05/2016;104.887091846324;104.187212996916;-0.699878849407995
17/05/2016;104.956640725817;104.301364845742;-0.655275880075735
18/05/2016;104.657258713026;104.248661054939;-0.408597658087089
19/05/2016;104.384217883203;104.017947252432;-0.366270630771268
20/05/2016;104.691050812235;104.312089890319;-0.37896092191616
23/05/2016;104.559158908753;104.166710426067;-0.392448482686106
24/05/2016;105.007323571809;104.618998347376;-0.388325224432592
25/05/2016;105.545388820771;105.139379972893;-0.406008847878113
26/05/2016;105.624514594496;105.190276182682;-0.434238411813936
27/05/2016;105.7805913769;105.35896404189;-0.421627335010001
31/05/2016;105.795543172307;105.40528447769;-0.39025869461679
01/06/2016;105.582416878994;105.304533901415;-0.277882977578699
02/06/2016;105.555962697257;105.371703016127;-0.184259681129262
03/06/2016;105.379010286242;105.23745696712;-0.141553319121869
06/06/2016;105.507350809106;105.361348424266;-0.146002384839747
07/06/2016;106.128011852028;105.670401425909;-0.45761042611916
08/06/2016;106.09375152031;105.621674334438;-0.472077185872195
10/06/2016;105.367774165406;104.921801239453;-0.44597292595293
13/06/2016;104.924314205299;104.345981881572;-0.578332323726812
14/06/2016;104.720299484515;104.0568647231;-0.663434761414791
15/06/2016;104.51313346079;104.196476845147;-0.316656615643112
16/06/2016;104.323869249551;104.010855534648;-0.313013714903121
17/06/2016;104.451537340602;104.140855137468;-0.310682203134505
20/06/2016;105.03012838992;104.708273975254;-0.321854414665793
21/06/2016;105.304961568759;104.91045703238;-0.394504536379657
22/06/2016;105.361413147403;104.991993194886;-0.369419952516409
23/06/2016;105.795365553099;105.423313902998;-0.37205165010036
24/06/2016;104.157871473652;103.668661590119;-0.489209883532695
27/06/2016;104.396880337224;103.176905714755;-1.21997462246881
28/06/2016;104.815581502287;103.548111955432;-1.26746954685554
29/06/2016;105.472496906127;104.089972408728;-1.3825244973988
30/06/2016;105.951172169786;104.515661946706;-1.43551022307919
05/07/2016;105.727275704297;104.258018595563;-1.4692571087345
06/07/2016;105.504737322295;104.033329953683;-1.47140736861192
07/07/2016;105.592312037167;104.180034019267;-1.41227801789982
08/07/2016;105.908532407769;104.514470028816;-1.39406237895301
11/07/2016;106.268376676594;104.863754936866;-1.40462173972759
12/07/2016;106.699323880114;105.27835482416;-1.42096905595321
13/07/2016;106.748920961536;105.298132141816;-1.45078881972059
14/07/2016;106.950949195431;105.610896276523;-1.34005291890777
15/07/2016;106.874560915933;105.62829443575;-1.24626648018375
18/07/2016;106.929294250182;105.689865180183;-1.23942906999918
19/07/2016;106.78516439801;105.548385149334;-1.2367792486761
20/07/2016;107.075772275679;105.836917256992;-1.23885501868676
21/07/2016;107.08005482541;105.850180587793;-1.22987423761772
22/07/2016;107.138730292656;105.913567333049;-1.22516295960772
25/07/2016;107.248481193477;105.893806539313;-1.35467465416353
26/07/2016;107.334051094444;105.984178171106;-1.34987292333766
27/07/2016;107.43366245144;106.09175464997;-1.3419078014695
28/07/2016;107.306193879424;105.966803132127;-1.3393907472971
29/07/2016;107.302758016119;105.963738153198;-1.33901986292133
03/08/2016;106.773278244108;105.537350400349;-1.23592784375927
04/08/2016;106.875539236924;105.666587833798;-1.20895140312625
05/08/2016;107.264479868465;106.082793254585;-1.18168661387968
08/08/2016;107.455840932885;106.266342110563;-1.18949882232208
09/08/2016;107.541431145447;106.444357083533;-1.09707406191373
10/08/2016;107.47388096033;106.378929695678;-1.09495126465229
11/08/2016;107.688332864582;106.606435092577;-1.08189777200553
12/08/2016;107.730160428349;106.667132626685;-1.06302780166416
15/08/2016;107.847214815077;106.791227060549;-1.05598775452761
16/08/2016;107.573751112446;106.587917192814;-0.985833919632427
17/08/2016;107.419702147317;106.427298593586;-0.992403553731947
18/08/2016;107.613222015934;106.618482538218;-0.994739477715811
19/08/2016;107.4375464196;106.45707480335;-0.980471616250597
22/08/2016;107.423374705975;106.449484510498;-0.973890195477182
23/08/2016;107.723941573174;106.613275243788;-1.11066632938567
24/08/2016;107.599978933819;106.52268804645;-1.07729088736971
25/08/2016;107.449758362405;106.421883891698;-1.02787447070683
26/08/2016;107.564212590644;106.536820749135;-1.02739184150882
29/08/2016;107.547761019364;106.525799724894;-1.0219612944699
30/08/2016;107.685518356585;106.720192107362;-0.965326249222656
31/08/2016;107.604892432966;106.641835779005;-0.963056653961502
01/09/2016;107.668592192096;106.707279100531;-0.961313091565245
02/09/2016;108.025699239696;107.068567524125;-0.957131715571109
06/09/2016;108.116553678163;107.321542337751;-0.795011340411534
07/09/2016;108.179898077305;107.388376704195;-0.791521373109731
08/09/2016;108.198396023297;107.409859442625;-0.788536580672002
09/09/2016;107.739844615518;107.02649682329;-0.713347792227495
12/09/2016;107.377430294281;106.70002254268;-0.677407751600398
13/09/2016;107.210302073444;106.311027901617;-0.89927417182723
14/09/2016;107.183999860319;106.255825191981;-0.928174668337775
15/09/2016;107.414373040278;106.499262076821;-0.915110963456769
19/09/2016;107.450503212785;106.530306472509;-0.920196740276552
20/09/2016;107.381240268657;106.515497144775;-0.865743123881913
21/09/2016;107.617278573523;106.806300890398;-0.810977683125458
22/09/2016;108.045253963618;107.226542468006;-0.81871149561141
23/09/2016;107.878371136101;107.033241985946;-0.845129150155401
26/09/2016;106.789840690563;106.569837841482;-0.220002849081368
27/09/2016;106.913906393639;106.75409625746;-0.159810136179104
28/09/2016;107.081287730482;106.927879449062;-0.153408281420468
29/09/2016;106.943016387087;106.858814832198;-0.0842015548890487
30/09/2016;106.857419126831;106.811518670931;-0.0459004558996128
03/10/2016;106.928207239576;106.887166307962;-0.0410409316142193
04/10/2016;107.02719891138;106.989359259612;-0.0378396517685786
05/10/2016;107.131564193042;107.08712715914;-0.0444370339021702
06/10/2016;107.190606063837;107.15600360996;-0.0346024538771559
07/10/2016;107.042209406301;106.984945754608;-0.0572636516928782
11/10/2016;106.851595944677;106.816894560872;-0.0347013838047303
12/10/2016;106.766700850911;106.721243612877;-0.0454572380340039
13/10/2016;106.408971121461;106.378797678267;-0.0301734431938883
14/10/2016;106.753790744317;106.671793494934;-0.0819972493825389
17/10/2016;106.570344623065;106.477209650556;-0.0931349725088637
18/10/2016;106.976099512165;106.880548409222;-0.0955511029421103
19/10/2016;107.011104217966;106.908435055669;-0.102669162297175
20/10/2016;107.10612743843;107.005727986052;-0.10039945237861
24/10/2016;107.298815362846;107.254480176816;-0.0443351860297838
25/10/2016;107.209599333109;107.160859044904;-0.0487402882049111
26/10/2016;107.050410933809;107.002714375884;-0.0476965579255619
27/10/2016;106.939765141734;106.890466886438;-0.049298255296236
28/10/2016;106.793215052179;106.745408656278;-0.0478063959011337
31/10/2016;106.569158924417;106.646325351389;0.0771664269721271
01/11/2016;106.428227311621;106.532199660793;0.103972349171585
02/11/2016;106.023711154432;106.127810536565;0.104099382132745
03/11/2016;105.879938117289;105.989237699418;0.10929958212904
04/11/2016;105.768033353435;105.881315718675;0.113282365240053
07/11/2016;106.454686394267;106.456810640793;0.00212424652623611
08/11/2016;106.672495129659;106.617530683991;-0.0549644456678493
09/11/2016;106.722499902518;106.673897233487;-0.04860266903097
10/11/2016;106.907408551011;106.862905156573;-0.0445033944380242
11/11/2016;106.685852151686;106.641374200345;-0.0444779513416336
14/11/2016;106.553620274135;106.539316136964;-0.0143041371706687
15/11/2016;106.743419655157;106.732448152435;-0.0109715027222563
16/11/2016;106.613258642711;106.604456734135;-0.00880190857606067
17/11/2016;106.730625438839;106.725083743381;-0.00554169545748096
18/11/2016;106.657883285916;106.652378163371;-0.00550512254523028
21/11/2016;106.860260978183;106.814737853545;-0.0455231246384358
22/11/2016;107.087496832246;107.041342251475;-0.0461545807713009
23/11/2016;107.057975882478;107.009334696758;-0.0486411857197595
25/11/2016;107.200762144368;107.157789844536;-0.0429722998327549
28/11/2016;107.18120385752;107.013101176792;-0.168102680727657
29/11/2016;107.240174821335;107.07589013307;-0.164284688265425
30/11/2016;107.277838109259;107.116823550079;-0.161014559180117
01/12/2016;107.189133310244;107.03142309195;-0.157710218294255
02/12/2016;106.971218256113;106.833200213652;-0.138018042461297
05/12/2016;107.081440854948;107.038078069459;-0.0433627854884122
06/12/2016;107.404167810578;107.355803575891;-0.0483642346874973
07/12/2016;107.833413133697;107.772554508274;-0.0608586254235348
08/12/2016;108.063556807378;108.007321075033;-0.0562357323454563
09/12/2016;108.142128066319;108.098662002031;-0.0434660642871592
12/12/2016;107.930944315633;107.936029758823;0.00508544319070836
13/12/2016;108.189547653492;108.19319994839;0.00365229489852936
14/12/2016;107.973356210593;107.978930523476;0.00557431288316934
15/12/2016;107.999860041745;108.001993778268;0.00213373652276516
16/12/2016;107.993489946131;107.998176305826;0.00468635969485831
19/12/2016;107.92614285589;107.937145277251;0.0110024213606295
20/12/2016;108.003565588195;108.031687419498;0.0281218313031104
21/12/2016;107.968293455573;108.002211169224;0.0339177136516895
22/12/2016;107.833031341752;107.889377577881;0.0563462361299543
23/12/2016;107.84130402422;107.90049568278;0.0591916585602092
28/12/2016;107.858069844615;107.923102745991;0.0650329013751048
29/12/2016;107.844382092294;107.912196614201;0.0678145219073514
30/12/2016;107.948914468851;108.020670925543;0.0717564566926399
03/01/2017;108.321624729515;108.328748394144;0.00712366462843761
04/01/2017;108.421120152196;108.423662351445;0.00254219924885035
05/01/2017;108.562838218871;108.567185491842;0.00434727297087534
06/01/2017;108.661262508697;108.667251791674;0.00598928297699786
09/01/2017;108.565246414172;108.593275186866;0.028028772694185
10/01/2017;108.645639855627;108.676737518814;0.0310976631869693
11/01/2017;108.7912017979;108.82472906022;0.0335272623205185
12/01/2017;108.611960090847;108.657284880463;0.0453247896160747
13/01/2017;108.845682593284;108.894782461119;0.0490998678356362
17/01/2017;108.543732202046;108.649476722162;0.105744520116261
18/01/2017;108.731186410317;108.842105482318;0.110919072000826
19/01/2017;108.638858855892;108.750565170554;0.111706314662754
20/01/2017;108.651234728573;108.763962686871;0.112727958298009
23/01/2017;108.511205870522;108.62504636064;0.113840490117212
24/01/2017;108.684621494304;108.791111976172;0.106490481867567
25/01/2017;109.041451681841;109.150260892408;0.10880921056706
26/01/2017;109.164977748101;109.273456799037;0.108479050935813
27/01/2017;109.081754895528;109.19292343831;0.11116854278265
01/02/2017;108.78494490174;108.89858003271;0.113635130969868
02/02/2017;108.714555128236;108.824331626177;0.109776497940729
03/02/2017;108.871650859107;108.994567454982;0.122916595875665
06/02/2017;108.80937342649;108.930864951718;0.121491525228762
07/02/2017;108.794750935959;108.919509345633;0.124758409674257
08/02/2017;108.880815020255;109.019158096555;0.138343076299861
09/02/2017;109.148892298773;109.297082160329;0.148189861555835
10/02/2017;109.203350622349;109.354714561682;0.151363939333166
13/02/2017;109.502466438692;109.651196166808;0.148729728115825
14/02/2017;109.580038657703;109.731408622697;0.151369964993293
15/02/2017;109.869566619013;110.022218100249;0.152651481236219
16/02/2017;109.8735193869;110.015911976611;0.142392589711122
17/02/2017;109.856591606998;110.00144046635;0.144848859352578
21/02/2017;110.054684562466;110.198957017225;0.144272454758863
22/02/2017;110.157152924273;110.303015731145;0.145862806872671
23/02/2017;110.058699558733;110.248597861146;0.189898302413525
24/02/2017;109.888869206595;110.080863688421;0.191994481826072
27/02/2017;109.913153166385;110.102676490771;0.189523324386329
28/02/2017;109.822884362947;110.013951404893;0.191067041945445
01/03/2017;110.35964139967;110.551730637527;0.192089237857616
02/03/2017;110.236935984869;110.409902695948;0.172966711078374
03/03/2017;110.236577771492;110.411463910859;0.174886139366933
06/03/2017;110.142956519724;110.316686418074;0.173729898350089
07/03/2017;110.12727555797;110.304232747218;0.176957189248029
08/03/2017;110.159559581836;110.33852917314;0.178969591303868
09/03/2017;110.117389761181;110.299146062668;0.18175630148707
10/03/2017;110.169502741444;110.41659503766;0.247092296215939
13/03/2017;110.30804105678;110.5527819919;0.244740935120063
